instrument,uuid4,file_path,test_train_val,new_file_path,effect_applied,wet_dry,parameter,parameter_value,split
tenor saxophone,190ac933-415a-5fcc-fc3f-02abf6cea27f,./Medley-solos-DB/Medley-solos-DB_test-5_190ac933-415a-5fcc-fc3f-02abf6cea27f.wav,train,distortion\distortion_190ac933-415a-5fcc-fc3f-02abf6cea27f.wav,distortion,0.3081,drive_db:mid,"{'drive_db': 18.11292427910577, 'mix': 0.3081216694776323}",train
trumpet,cf667599-4e59-5856-f496-84d01822ee2f,./Medley-solos-DB/Medley-solos-DB_test-6_cf667599-4e59-5856-f496-84d01822ee2f.wav,train,distortion\distortion_cf667599-4e59-5856-f496-84d01822ee2f.wav,distortion,0.4524,drive_db:high,"{'drive_db': 20.857023291733846, 'mix': 0.4523523210644166}",train
tenor saxophone,ffde4ee4-4247-56cd-f007-74250fe2a4bb,./Medley-solos-DB/Medley-solos-DB_test-5_ffde4ee4-4247-56cd-f007-74250fe2a4bb.wav,train,distortion\distortion_ffde4ee4-4247-56cd-f007-74250fe2a4bb.wav,distortion,0.4553,drive_db:low,"{'drive_db': 15.17359328195629, 'mix': 0.45528089269036065}",train
trumpet,649770dd-8c3d-5367-f3ef-5b9d7b0e6c58,./Medley-solos-DB/Medley-solos-DB_test-6_649770dd-8c3d-5367-f3ef-5b9d7b0e6c58.wav,train,distortion\distortion_649770dd-8c3d-5367-f3ef-5b9d7b0e6c58.wav,distortion,0.4102,drive_db:mid,"{'drive_db': 16.56955169995308, 'mix': 0.4102069454936835}",train
trumpet,583ab9e0-806b-568b-fb85-fc398a9360e2,./Medley-solos-DB/Medley-solos-DB_training-6_583ab9e0-806b-568b-fb85-fc398a9360e2.wav,train,distortion\distortion_583ab9e0-806b-568b-fb85-fc398a9360e2.wav,distortion,0.4983,drive_db:high,"{'drive_db': 21.69083365777353, 'mix': 0.4982972593590181}",train
trumpet,9a312bb0-b5df-53e0-fd94-eaa6e04885d4,./Medley-solos-DB/Medley-solos-DB_test-6_9a312bb0-b5df-53e0-fd94-eaa6e04885d4.wav,train,distortion\distortion_9a312bb0-b5df-53e0-fd94-eaa6e04885d4.wav,distortion,0.4870,drive_db:low,"{'drive_db': 14.616279476233345, 'mix': 0.4870404182791458}",train
tenor saxophone,e1d4b1d4-1f2c-521b-fe5b-19d393b341f2,./Medley-solos-DB/Medley-solos-DB_test-5_e1d4b1d4-1f2c-521b-fe5b-19d393b341f2.wav,train,distortion\distortion_e1d4b1d4-1f2c-521b-fe5b-19d393b341f2.wav,distortion,0.3902,drive_db:mid,"{'drive_db': 16.58140122003375, 'mix': 0.3901746546200458}",train
tenor saxophone,e8628e7b-ba55-51cc-fdac-529eb89f69a8,./Medley-solos-DB/Medley-solos-DB_test-5_e8628e7b-ba55-51cc-fdac-529eb89f69a8.wav,train,distortion\distortion_e8628e7b-ba55-51cc-fdac-529eb89f69a8.wav,distortion,0.3736,drive_db:high,"{'drive_db': 23.086430400423474, 'mix': 0.3735715456060805}",train
trumpet,0ff2ab80-aea5-544b-fb7f-a6e30e3447d3,./Medley-solos-DB/Medley-solos-DB_training-6_0ff2ab80-aea5-544b-fb7f-a6e30e3447d3.wav,train,distortion\distortion_0ff2ab80-aea5-544b-fb7f-a6e30e3447d3.wav,distortion,0.4023,drive_db:low,"{'drive_db': 14.530033984614587, 'mix': 0.4023404344747321}",train
tenor saxophone,e98ca34c-b34f-59f2-fd6b-49bfe32bffc7,./Medley-solos-DB/Medley-solos-DB_test-5_e98ca34c-b34f-59f2-fd6b-49bfe32bffc7.wav,train,distortion\distortion_e98ca34c-b34f-59f2-fd6b-49bfe32bffc7.wav,distortion,0.3348,drive_db:mid,"{'drive_db': 19.96771763687197, 'mix': 0.33477450801309827}",train
trumpet,74e6e592-61f8-5dc1-f115-7eaf0f18d0fe,./Medley-solos-DB/Medley-solos-DB_training-6_74e6e592-61f8-5dc1-f115-7eaf0f18d0fe.wav,train,distortion\distortion_74e6e592-61f8-5dc1-f115-7eaf0f18d0fe.wav,distortion,0.3803,drive_db:high,"{'drive_db': 23.741394781320512, 'mix': 0.38031419076065937}",train
tenor saxophone,e0f90470-3c1f-58b1-f9e5-95a07d3594b1,./Medley-solos-DB/Medley-solos-DB_test-5_e0f90470-3c1f-58b1-f9e5-95a07d3594b1.wav,train,distortion\distortion_e0f90470-3c1f-58b1-f9e5-95a07d3594b1.wav,distortion,0.4057,drive_db:low,"{'drive_db': 13.871971865509177, 'mix': 0.40572037673799577}",train
trumpet,61e92aeb-4e8d-5908-f49b-fceb10755aa0,./Medley-solos-DB/Medley-solos-DB_training-6_61e92aeb-4e8d-5908-f49b-fceb10755aa0.wav,train,distortion\distortion_61e92aeb-4e8d-5908-f49b-fceb10755aa0.wav,distortion,0.4927,drive_db:mid,"{'drive_db': 17.06146619773432, 'mix': 0.4927314885221586}",train
tenor saxophone,7a07f8c4-ff99-5684-f56f-8f82e12c253c,./Medley-solos-DB/Medley-solos-DB_training-5_7a07f8c4-ff99-5684-f56f-8f82e12c253c.wav,train,distortion\distortion_7a07f8c4-ff99-5684-f56f-8f82e12c253c.wav,distortion,0.4946,drive_db:high,"{'drive_db': 23.645948820939157, 'mix': 0.49458102004227256}",train
trumpet,fa27ca21-e669-561e-fda5-1221c11c161c,./Medley-solos-DB/Medley-solos-DB_test-6_fa27ca21-e669-561e-fda5-1221c11c161c.wav,train,distortion\distortion_fa27ca21-e669-561e-fda5-1221c11c161c.wav,distortion,0.4340,drive_db:low,"{'drive_db': 15.987678288838092, 'mix': 0.4339600190361944}",train
trumpet,8a755f10-909b-5180-fdd7-4a68b43c7d6d,./Medley-solos-DB/Medley-solos-DB_test-6_8a755f10-909b-5180-fdd7-4a68b43c7d6d.wav,train,distortion\distortion_8a755f10-909b-5180-fdd7-4a68b43c7d6d.wav,distortion,0.4701,drive_db:mid,"{'drive_db': 17.806741983222977, 'mix': 0.47014678029926094}",train
trumpet,fb4441ca-9dbf-58aa-f823-1c3b08d48434,./Medley-solos-DB/Medley-solos-DB_test-6_fb4441ca-9dbf-58aa-f823-1c3b08d48434.wav,train,distortion\distortion_fb4441ca-9dbf-58aa-f823-1c3b08d48434.wav,distortion,0.4669,drive_db:high,"{'drive_db': 20.095219511345356, 'mix': 0.4668808089427007}",train
trumpet,86e6bd52-568b-5d1e-f489-420000e3d887,./Medley-solos-DB/Medley-solos-DB_test-6_86e6bd52-568b-5d1e-f489-420000e3d887.wav,train,distortion\distortion_86e6bd52-568b-5d1e-f489-420000e3d887.wav,distortion,0.4346,drive_db:low,"{'drive_db': 13.989144096844026, 'mix': 0.4346440054166836}",train
tenor saxophone,47968798-34fe-5bc8-ff35-efb7d6268bf4,./Medley-solos-DB/Medley-solos-DB_training-5_47968798-34fe-5bc8-ff35-efb7d6268bf4.wav,train,distortion\distortion_47968798-34fe-5bc8-ff35-efb7d6268bf4.wav,distortion,0.3737,drive_db:mid,"{'drive_db': 17.49618424537003, 'mix': 0.37372463077336315}",train
trumpet,8ff61512-b777-5dd8-f7a9-1d8d53ee6ba3,./Medley-solos-DB/Medley-solos-DB_test-6_8ff61512-b777-5dd8-f7a9-1d8d53ee6ba3.wav,train,distortion\distortion_8ff61512-b777-5dd8-f7a9-1d8d53ee6ba3.wav,distortion,0.3848,drive_db:high,"{'drive_db': 20.12686861124355, 'mix': 0.38475788608580264}",train
trumpet,aad6ba19-fae7-5383-f9df-2fe6b0ad8c30,./Medley-solos-DB/Medley-solos-DB_training-6_aad6ba19-fae7-5383-f9df-2fe6b0ad8c30.wav,train,distortion\distortion_aad6ba19-fae7-5383-f9df-2fe6b0ad8c30.wav,distortion,0.3450,drive_db:low,"{'drive_db': 13.63341678167732, 'mix': 0.34495822037361423}",train
trumpet,a62194d8-2eef-56d2-fc37-0f8d0f9ed851,./Medley-solos-DB/Medley-solos-DB_validation-6_a62194d8-2eef-56d2-fc37-0f8d0f9ed851.wav,train,distortion\distortion_a62194d8-2eef-56d2-fc37-0f8d0f9ed851.wav,distortion,0.4168,drive_db:mid,"{'drive_db': 16.98929309415907, 'mix': 0.41682791608850234}",train
tenor saxophone,882a3819-fafa-5b6f-f0f7-5579555a9230,./Medley-solos-DB/Medley-solos-DB_training-5_882a3819-fafa-5b6f-f0f7-5579555a9230.wav,train,distortion\distortion_882a3819-fafa-5b6f-f0f7-5579555a9230.wav,distortion,0.4661,drive_db:high,"{'drive_db': 21.271085770158013, 'mix': 0.4660503818034579}",train
trumpet,d596db83-7aff-5e59-fe86-0477b61a2838,./Medley-solos-DB/Medley-solos-DB_test-6_d596db83-7aff-5e59-fe86-0477b61a2838.wav,train,distortion\distortion_d596db83-7aff-5e59-fe86-0477b61a2838.wav,distortion,0.4155,drive_db:low,"{'drive_db': 12.445540427428266, 'mix': 0.4155289893150087}",train
trumpet,27af7a1d-aed2-5ea1-ffca-b9d60afded02,./Medley-solos-DB/Medley-solos-DB_test-6_27af7a1d-aed2-5ea1-ffca-b9d60afded02.wav,train,distortion\distortion_27af7a1d-aed2-5ea1-ffca-b9d60afded02.wav,distortion,0.4056,drive_db:mid,"{'drive_db': 16.640178908556408, 'mix': 0.40564812538413175}",train
trumpet,4b27d7f2-2b50-5866-f405-6a4d2d9ddeb9,./Medley-solos-DB/Medley-solos-DB_test-6_4b27d7f2-2b50-5866-f405-6a4d2d9ddeb9.wav,train,distortion\distortion_4b27d7f2-2b50-5866-f405-6a4d2d9ddeb9.wav,distortion,0.4285,drive_db:high,"{'drive_db': 22.210183547801275, 'mix': 0.42845953730514585}",train
trumpet,0f498664-9bee-58da-f4d4-3c35213aaae0,./Medley-solos-DB/Medley-solos-DB_validation-6_0f498664-9bee-58da-f4d4-3c35213aaae0.wav,train,distortion\distortion_0f498664-9bee-58da-f4d4-3c35213aaae0.wav,distortion,0.4019,drive_db:low,"{'drive_db': 13.709699789091575, 'mix': 0.4018949370258509}",train
tenor saxophone,e776d323-e5db-551b-f45d-0c84f2764a6e,./Medley-solos-DB/Medley-solos-DB_validation-5_e776d323-e5db-551b-f45d-0c84f2764a6e.wav,train,distortion\distortion_e776d323-e5db-551b-f45d-0c84f2764a6e.wav,distortion,0.3926,drive_db:mid,"{'drive_db': 16.723810464325172, 'mix': 0.3926030699472659}",train
trumpet,67b05197-7143-5b5b-f80d-79ea49b98ddf,./Medley-solos-DB/Medley-solos-DB_training-6_67b05197-7143-5b5b-f80d-79ea49b98ddf.wav,train,distortion\distortion_67b05197-7143-5b5b-f80d-79ea49b98ddf.wav,distortion,0.4332,drive_db:high,"{'drive_db': 21.492121556377164, 'mix': 0.4332262209308819}",train
trumpet,435b986b-6001-55fa-f15e-850a9111a0ec,./Medley-solos-DB/Medley-solos-DB_test-6_435b986b-6001-55fa-f15e-850a9111a0ec.wav,train,distortion\distortion_435b986b-6001-55fa-f15e-850a9111a0ec.wav,distortion,0.4559,drive_db:low,"{'drive_db': 13.739286893985945, 'mix': 0.45586833019604406}",train
tenor saxophone,4fe05b80-31ee-5aed-fdb1-c57883bc91a5,./Medley-solos-DB/Medley-solos-DB_training-5_4fe05b80-31ee-5aed-fdb1-c57883bc91a5.wav,train,distortion\distortion_4fe05b80-31ee-5aed-fdb1-c57883bc91a5.wav,distortion,0.3472,drive_db:mid,"{'drive_db': 17.70396839429477, 'mix': 0.3471542345947917}",train
trumpet,028c32b0-e2cf-54e3-f8fd-5035e3e5a3da,./Medley-solos-DB/Medley-solos-DB_test-6_028c32b0-e2cf-54e3-f8fd-5035e3e5a3da.wav,train,distortion\distortion_028c32b0-e2cf-54e3-f8fd-5035e3e5a3da.wav,distortion,0.3091,drive_db:high,"{'drive_db': 21.09475487583434, 'mix': 0.3090570450183273}",train
tenor saxophone,98d10b7a-dce7-5592-f04b-ffe9099603a0,./Medley-solos-DB/Medley-solos-DB_test-5_98d10b7a-dce7-5592-f04b-ffe9099603a0.wav,train,distortion\distortion_98d10b7a-dce7-5592-f04b-ffe9099603a0.wav,distortion,0.4662,drive_db:low,"{'drive_db': 14.15967524240364, 'mix': 0.46617617678006434}",train
tenor saxophone,3b2256da-2458-5495-f7a5-7684ffa80381,./Medley-solos-DB/Medley-solos-DB_test-5_3b2256da-2458-5495-f7a5-7684ffa80381.wav,train,distortion\distortion_3b2256da-2458-5495-f7a5-7684ffa80381.wav,distortion,0.3876,drive_db:mid,"{'drive_db': 19.07644682727028, 'mix': 0.3875578932676943}",train
trumpet,4657e210-2d15-5180-f274-ebdc5fd309f5,./Medley-solos-DB/Medley-solos-DB_test-6_4657e210-2d15-5180-f274-ebdc5fd309f5.wav,train,distortion\distortion_4657e210-2d15-5180-f274-ebdc5fd309f5.wav,distortion,0.4727,drive_db:high,"{'drive_db': 20.78448142057805, 'mix': 0.47269688865949056}",train
trumpet,f3b60771-4d67-5b19-f40f-1c9fa420f6ae,./Medley-solos-DB/Medley-solos-DB_training-6_f3b60771-4d67-5b19-f40f-1c9fa420f6ae.wav,train,distortion\distortion_f3b60771-4d67-5b19-f40f-1c9fa420f6ae.wav,distortion,0.3798,drive_db:low,"{'drive_db': 12.227124136180274, 'mix': 0.3798445450404988}",train
trumpet,79e329ab-c466-54d2-f298-f0a53d5fba0b,./Medley-solos-DB/Medley-solos-DB_test-6_79e329ab-c466-54d2-f298-f0a53d5fba0b.wav,train,distortion\distortion_79e329ab-c466-54d2-f298-f0a53d5fba0b.wav,distortion,0.3786,drive_db:mid,"{'drive_db': 19.426460569535806, 'mix': 0.3786353374808393}",train
trumpet,3a026e12-5122-5f01-fdce-7cdd050890c0,./Medley-solos-DB/Medley-solos-DB_training-6_3a026e12-5122-5f01-fdce-7cdd050890c0.wav,train,distortion\distortion_3a026e12-5122-5f01-fdce-7cdd050890c0.wav,distortion,0.3532,drive_db:high,"{'drive_db': 20.47150188302784, 'mix': 0.35318990006915923}",train
tenor saxophone,903e9621-3349-5bf7-fe9f-1a21b8a1efcd,./Medley-solos-DB/Medley-solos-DB_test-5_903e9621-3349-5bf7-fe9f-1a21b8a1efcd.wav,train,distortion\distortion_903e9621-3349-5bf7-fe9f-1a21b8a1efcd.wav,distortion,0.3304,drive_db:low,"{'drive_db': 14.400117766971793, 'mix': 0.3304071815389142}",train
trumpet,e67f06b1-cb1d-5427-fa73-19e16210d5d5,./Medley-solos-DB/Medley-solos-DB_test-6_e67f06b1-cb1d-5427-fa73-19e16210d5d5.wav,train,distortion\distortion_e67f06b1-cb1d-5427-fa73-19e16210d5d5.wav,distortion,0.3876,drive_db:mid,"{'drive_db': 18.619741307369424, 'mix': 0.38763238623984914}",train
trumpet,57dec38e-5516-538d-f7f4-239417e8be5a,./Medley-solos-DB/Medley-solos-DB_validation-6_57dec38e-5516-538d-f7f4-239417e8be5a.wav,train,distortion\distortion_57dec38e-5516-538d-f7f4-239417e8be5a.wav,distortion,0.3482,drive_db:high,"{'drive_db': 21.337558003282087, 'mix': 0.3481850961046328}",train
trumpet,bf006e58-e2bf-5ab9-f1a0-5d6136a41f6d,./Medley-solos-DB/Medley-solos-DB_test-6_bf006e58-e2bf-5ab9-f1a0-5d6136a41f6d.wav,train,distortion\distortion_bf006e58-e2bf-5ab9-f1a0-5d6136a41f6d.wav,distortion,0.3793,drive_db:low,"{'drive_db': 15.293319943426837, 'mix': 0.3793347894926803}",train
tenor saxophone,8d23a0d4-e809-5a74-fe9c-c0f4db3141d9,./Medley-solos-DB/Medley-solos-DB_test-5_8d23a0d4-e809-5a74-fe9c-c0f4db3141d9.wav,train,distortion\distortion_8d23a0d4-e809-5a74-fe9c-c0f4db3141d9.wav,distortion,0.3881,drive_db:mid,"{'drive_db': 18.95391706242491, 'mix': 0.3880710385274769}",train
tenor saxophone,052bb1fc-d465-5aac-fbae-ea9012923897,./Medley-solos-DB/Medley-solos-DB_test-5_052bb1fc-d465-5aac-fbae-ea9012923897.wav,train,distortion\distortion_052bb1fc-d465-5aac-fbae-ea9012923897.wav,distortion,0.3881,drive_db:high,"{'drive_db': 20.367468747547118, 'mix': 0.3881011950334521}",train
trumpet,30aa065c-5f64-59c0-fc8c-b37a7a9c295d,./Medley-solos-DB/Medley-solos-DB_test-6_30aa065c-5f64-59c0-fc8c-b37a7a9c295d.wav,train,distortion\distortion_30aa065c-5f64-59c0-fc8c-b37a7a9c295d.wav,distortion,0.3916,drive_db:low,"{'drive_db': 14.030751118943055, 'mix': 0.39156843869867536}",train
tenor saxophone,be49a3db-c620-5536-fa7f-54f5d3786eee,./Medley-solos-DB/Medley-solos-DB_test-5_be49a3db-c620-5536-fa7f-54f5d3786eee.wav,train,distortion\distortion_be49a3db-c620-5536-fa7f-54f5d3786eee.wav,distortion,0.4822,drive_db:mid,"{'drive_db': 19.26496684699309, 'mix': 0.4821702698086059}",train
tenor saxophone,70297a4e-131b-5575-faf6-85498a48a04a,./Medley-solos-DB/Medley-solos-DB_test-5_70297a4e-131b-5575-faf6-85498a48a04a.wav,train,distortion\distortion_70297a4e-131b-5575-faf6-85498a48a04a.wav,distortion,0.4166,drive_db:high,"{'drive_db': 23.147114700844135, 'mix': 0.41655638044219195}",train
tenor saxophone,4ebb6e89-004c-5d5b-f72b-0cd2693eaf7f,./Medley-solos-DB/Medley-solos-DB_training-5_4ebb6e89-004c-5d5b-f72b-0cd2693eaf7f.wav,train,distortion\distortion_4ebb6e89-004c-5d5b-f72b-0cd2693eaf7f.wav,distortion,0.4289,drive_db:low,"{'drive_db': 14.165799842219563, 'mix': 0.4289232060247318}",train
trumpet,3a11bd1a-edab-5957-f305-34e7d60217db,./Medley-solos-DB/Medley-solos-DB_validation-6_3a11bd1a-edab-5957-f305-34e7d60217db.wav,train,distortion\distortion_3a11bd1a-edab-5957-f305-34e7d60217db.wav,distortion,0.4624,drive_db:mid,"{'drive_db': 17.1513211857575, 'mix': 0.46236936922973704}",train
tenor saxophone,3b044856-8461-51d1-fa9e-dae90634959e,./Medley-solos-DB/Medley-solos-DB_test-5_3b044856-8461-51d1-fa9e-dae90634959e.wav,train,distortion\distortion_3b044856-8461-51d1-fa9e-dae90634959e.wav,distortion,0.3534,drive_db:high,"{'drive_db': 23.427392710414644, 'mix': 0.35344343263636613}",train
trumpet,be43baee-6491-5f62-fd96-2bb1474c7298,./Medley-solos-DB/Medley-solos-DB_test-6_be43baee-6491-5f62-fd96-2bb1474c7298.wav,train,distortion\distortion_be43baee-6491-5f62-fd96-2bb1474c7298.wav,distortion,0.4697,drive_db:low,"{'drive_db': 15.61127283256031, 'mix': 0.4697465447983335}",train
trumpet,cb97d84f-dbe5-5c06-f232-1fa089ab91cd,./Medley-solos-DB/Medley-solos-DB_test-6_cb97d84f-dbe5-5c06-f232-1fa089ab91cd.wav,train,distortion\distortion_cb97d84f-dbe5-5c06-f232-1fa089ab91cd.wav,distortion,0.4818,drive_db:mid,"{'drive_db': 17.69794706993004, 'mix': 0.4818000404185491}",train
trumpet,fed6d1d4-98e7-528d-fae1-e57c89c949d7,./Medley-solos-DB/Medley-solos-DB_test-6_fed6d1d4-98e7-528d-fae1-e57c89c949d7.wav,train,distortion\distortion_fed6d1d4-98e7-528d-fae1-e57c89c949d7.wav,distortion,0.3056,drive_db:high,"{'drive_db': 20.48175597524603, 'mix': 0.3055973118417801}",train
trumpet,626eebea-50a0-5e33-f657-4bb695c193d0,./Medley-solos-DB/Medley-solos-DB_training-6_626eebea-50a0-5e33-f657-4bb695c193d0.wav,train,distortion\distortion_626eebea-50a0-5e33-f657-4bb695c193d0.wav,distortion,0.4131,drive_db:low,"{'drive_db': 13.391467302376217, 'mix': 0.413087139765469}",train
trumpet,17be155b-118f-50e4-f8be-c5ec4179449e,./Medley-solos-DB/Medley-solos-DB_test-6_17be155b-118f-50e4-f8be-c5ec4179449e.wav,train,distortion\distortion_17be155b-118f-50e4-f8be-c5ec4179449e.wav,distortion,0.4884,drive_db:mid,"{'drive_db': 17.405770458131464, 'mix': 0.4884135467342719}",train
tenor saxophone,20b712de-5f39-5d3c-f19e-839074d49ca3,./Medley-solos-DB/Medley-solos-DB_test-5_20b712de-5f39-5d3c-f19e-839074d49ca3.wav,train,distortion\distortion_20b712de-5f39-5d3c-f19e-839074d49ca3.wav,distortion,0.3562,drive_db:high,"{'drive_db': 21.01884091622058, 'mix': 0.35624267871853577}",train
tenor saxophone,ae9ae8e7-6479-5f15-fb08-99969b8b1483,./Medley-solos-DB/Medley-solos-DB_test-5_ae9ae8e7-6479-5f15-fb08-99969b8b1483.wav,train,distortion\distortion_ae9ae8e7-6479-5f15-fb08-99969b8b1483.wav,distortion,0.3008,drive_db:low,"{'drive_db': 14.539310450179421, 'mix': 0.3007727764683416}",train
tenor saxophone,32539d4f-d116-5d34-f572-b41ebe7ff2be,./Medley-solos-DB/Medley-solos-DB_training-5_32539d4f-d116-5d34-f572-b41ebe7ff2be.wav,train,distortion\distortion_32539d4f-d116-5d34-f572-b41ebe7ff2be.wav,distortion,0.3755,drive_db:mid,"{'drive_db': 18.910228209418396, 'mix': 0.3754938966186314}",train
tenor saxophone,ec9447ab-c137-52fd-fe65-ecc705a35567,./Medley-solos-DB/Medley-solos-DB_test-5_ec9447ab-c137-52fd-fe65-ecc705a35567.wav,train,distortion\distortion_ec9447ab-c137-52fd-fe65-ecc705a35567.wav,distortion,0.4383,drive_db:high,"{'drive_db': 23.910991470573183, 'mix': 0.4382835186059497}",train
tenor saxophone,7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d,./Medley-solos-DB/Medley-solos-DB_test-5_7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d.wav,train,distortion\distortion_7bf1f4d9-9c65-54ea-fc42-b7613c7e6f6d.wav,distortion,0.3185,drive_db:low,"{'drive_db': 12.208859820329373, 'mix': 0.3185255617483947}",train
tenor saxophone,4d50ba98-16d4-5518-fef8-6f26ae7d269f,./Medley-solos-DB/Medley-solos-DB_test-5_4d50ba98-16d4-5518-fef8-6f26ae7d269f.wav,train,distortion\distortion_4d50ba98-16d4-5518-fef8-6f26ae7d269f.wav,distortion,0.4905,drive_db:mid,"{'drive_db': 16.352672427696636, 'mix': 0.49052445197838873}",train
tenor saxophone,bf318854-9316-50eb-f80d-9cc92d78b839,./Medley-solos-DB/Medley-solos-DB_test-5_bf318854-9316-50eb-f80d-9cc92d78b839.wav,train,distortion\distortion_bf318854-9316-50eb-f80d-9cc92d78b839.wav,distortion,0.3855,drive_db:high,"{'drive_db': 22.73620616487035, 'mix': 0.3855212014577871}",train
tenor saxophone,943e9ba7-2c27-5899-ff8b-fe4e60c5321f,./Medley-solos-DB/Medley-solos-DB_test-5_943e9ba7-2c27-5899-ff8b-fe4e60c5321f.wav,train,distortion\distortion_943e9ba7-2c27-5899-ff8b-fe4e60c5321f.wav,distortion,0.4747,drive_db:low,"{'drive_db': 12.801930759520124, 'mix': 0.47472794928716067}",train
tenor saxophone,1409e7aa-44a7-5564-f4c2-fb72631b6e01,./Medley-solos-DB/Medley-solos-DB_training-5_1409e7aa-44a7-5564-f4c2-fb72631b6e01.wav,train,distortion\distortion_1409e7aa-44a7-5564-f4c2-fb72631b6e01.wav,distortion,0.4413,drive_db:mid,"{'drive_db': 16.806223710685362, 'mix': 0.4413358432951635}",train
tenor saxophone,953e6508-0ba7-5d89-f748-f9bf58862b29,./Medley-solos-DB/Medley-solos-DB_training-5_953e6508-0ba7-5d89-f748-f9bf58862b29.wav,train,distortion\distortion_953e6508-0ba7-5d89-f748-f9bf58862b29.wav,distortion,0.3589,drive_db:high,"{'drive_db': 23.053297446181382, 'mix': 0.35893121777108167}",train
tenor saxophone,466406fc-75c7-55a3-f0ec-c01e33f8b697,./Medley-solos-DB/Medley-solos-DB_test-5_466406fc-75c7-55a3-f0ec-c01e33f8b697.wav,train,distortion\distortion_466406fc-75c7-55a3-f0ec-c01e33f8b697.wav,distortion,0.3446,drive_db:low,"{'drive_db': 14.019658948682569, 'mix': 0.3445978564636788}",train
tenor saxophone,39711c70-7bb9-54d6-f96a-c042433f33e0,./Medley-solos-DB/Medley-solos-DB_training-5_39711c70-7bb9-54d6-f96a-c042433f33e0.wav,train,distortion\distortion_39711c70-7bb9-54d6-f96a-c042433f33e0.wav,distortion,0.4930,drive_db:mid,"{'drive_db': 17.515718629821993, 'mix': 0.4930268796560018}",train
tenor saxophone,f181e1e3-0be3-5003-f3f4-7a565dbe4644,./Medley-solos-DB/Medley-solos-DB_test-5_f181e1e3-0be3-5003-f3f4-7a565dbe4644.wav,train,distortion\distortion_f181e1e3-0be3-5003-f3f4-7a565dbe4644.wav,distortion,0.4693,drive_db:high,"{'drive_db': 22.77255213861772, 'mix': 0.46932284123810303}",train
tenor saxophone,0b611c1b-1fb4-52be-f6b4-fcc56357a30c,./Medley-solos-DB/Medley-solos-DB_test-5_0b611c1b-1fb4-52be-f6b4-fcc56357a30c.wav,train,distortion\distortion_0b611c1b-1fb4-52be-f6b4-fcc56357a30c.wav,distortion,0.3478,drive_db:low,"{'drive_db': 14.162398285866963, 'mix': 0.34780794843027124}",train
tenor saxophone,1cdbd038-3607-5087-f092-c2fa4f5eddc9,./Medley-solos-DB/Medley-solos-DB_test-5_1cdbd038-3607-5087-f092-c2fa4f5eddc9.wav,train,distortion\distortion_1cdbd038-3607-5087-f092-c2fa4f5eddc9.wav,distortion,0.4001,drive_db:mid,"{'drive_db': 18.851519426668773, 'mix': 0.40011359215811326}",train
tenor saxophone,373844f6-0011-59b7-f472-bd7f5b0a384b,./Medley-solos-DB/Medley-solos-DB_test-5_373844f6-0011-59b7-f472-bd7f5b0a384b.wav,train,distortion\distortion_373844f6-0011-59b7-f472-bd7f5b0a384b.wav,distortion,0.3825,drive_db:high,"{'drive_db': 20.707395472428235, 'mix': 0.38248597792364203}",train
tenor saxophone,d1527680-0fb0-5866-fd7a-26e4877e9d2f,./Medley-solos-DB/Medley-solos-DB_test-5_d1527680-0fb0-5866-fd7a-26e4877e9d2f.wav,train,distortion\distortion_d1527680-0fb0-5866-fd7a-26e4877e9d2f.wav,distortion,0.4471,drive_db:low,"{'drive_db': 14.539360876065224, 'mix': 0.44706637133644767}",train
tenor saxophone,54af20cf-9c67-5c0c-f10a-4c9f93933f87,./Medley-solos-DB/Medley-solos-DB_test-5_54af20cf-9c67-5c0c-f10a-4c9f93933f87.wav,train,distortion\distortion_54af20cf-9c67-5c0c-f10a-4c9f93933f87.wav,distortion,0.4752,drive_db:mid,"{'drive_db': 16.972883183561407, 'mix': 0.4751994678698662}",train
